n_periods,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,win_rate_pct,avg_period_ret_bps,signal,n,direction,side
195,-0.6339347526651884,-7.58872412946644,0.12906717448599583,-20.00524155654526,50.76923076923077,0.29212773403585124,chg_24h,30,reversion,long_only
195,-3.550486655438101,-36.149420388779085,0.10934616967876729,-20.145418334772923,50.256410256410255,0.48206529765387324,chg_5m,5,reversion,long_short
195,-8.167531889207602,-65.26344844371901,0.05772925833963141,-36.59679777834069,51.28205128205128,0.36321444519364465,chg_15m,5,reversion,long_only
195,-6.370707486955252,-55.82036190107497,-0.034865364068331565,-32.761973066825824,51.7948717948718,-0.1796770209981255,chg_1w,15,momentum,long_only
195,-1.6487583486753277,-18.642326957317934,-0.05506189671135668,-26.69283473078623,50.76923076923077,-0.1344865894833011,chg_open_1d,30,reversion,long_only
195,-1.9498528605746301,-21.67985033941636,-0.10159727058968944,-16.772002619919014,49.743589743589745,-0.2546530540142432,chg_5m,30,momentum,long_only
195,-11.044300941525965,-76.59811140346993,-0.1706267847127115,-47.3338914819193,55.38461538461539,-1.0793973677172795,chg_1m,10,reversion,short_only
195,-12.132288046925854,-79.91246604262805,-0.2726022752091692,-42.72812382083162,49.743589743589745,-1.741327134293003,chg_5m,5,reversion,long_only
195,-6.270386410922713,-55.22930695698432,-0.3018977889095897,-29.006221209561588,51.28205128205128,-1.2483966527731403,chg_1m,20,reversion,short_only
195,-4.121193150528823,-40.68298550421427,-0.3407277548522216,-20.998409235159656,49.23076923076923,-1.0403509383334872,chg_5m,20,momentum,short_only
195,-7.457447150446095,-61.77912862962409,-0.40164821985008936,-25.939593859745212,47.179487179487175,-1.7338628765121142,chg_1w,20,reversion,short_only
195,-27.073161185073968,-98.01187270644427,-0.4334207864402638,-68.06360948457228,53.333333333333336,-4.228378926099625,chg_1m,5,reversion,short_only
195,-2.975156137917745,-31.258570408131792,-0.45710178791772305,-18.21126616335026,53.333333333333336,-0.9858716120343655,chg_1m,30,reversion,long_only
195,-6.491489337772494,-56.52244301795661,-0.5587271139629909,-26.745743585214765,50.256410256410255,-1.961933125659972,chg_5m,15,momentum,short_only
195,-28.103948596007765,-98.33382060082955,-0.5916074667396464,-64.80230119491546,45.12820512820513,-5.771621073900386,chg_1m,5,momentum,long_only
195,-15.564327295399583,-87.74837972000833,-0.6487418971350594,-38.931253066913776,50.256410256410255,-4.042243929325175,chg_open_1d,5,momentum,long_short
195,-5.759047356701707,-52.1021000935039,-0.6911512519540689,-21.104962127528825,51.28205128205128,-2.0158615185875353,chg_1w,20,momentum,short_only
195,-7.152727130081349,-60.18763960979382,-0.7095686098704768,-26.25341426951302,50.256410256410255,-2.4124302870815826,chg_5m,15,reversion,short_only
195,-7.303210530801085,-60.98104389583956,-0.7120553892911651,-21.437747652502747,50.76923076923077,-2.453304309059269,chg_1w,30,momentum,long_only
195,-4.30009792463093,-42.04201724429496,-0.774097331038155,-16.39532213894196,47.69230769230769,-1.6825595334465413,chg_1m,20,reversion,long_short
195,-5.542902161777996,-50.72082000313558,-0.8190576285375798,-19.612217214801497,47.69230769230769,-2.116722414119943,chg_1m,20,reversion,long_only
195,-7.499429956733417,-61.993751344205464,-0.8562202632650568,-23.550866797840243,47.179487179487175,-2.7502115701806122,chg_15m,20,reversion,long_only
195,-18.846508308896304,-92.50951018150626,-0.956163468492796,-47.55643418905042,47.179487179487175,-5.957756070674833,chg_open_1d,5,reversion,long_short
195,-9.872036492960678,-72.46969859368355,-0.9750123500588098,-31.965999396282996,47.179487179487175,-3.6462898436865228,chg_30m,15,reversion,long_only
195,-6.558897986163103,-56.90980154704391,-0.9837466982553967,-18.315453055699503,46.15384615384615,-2.626132163987373,chg_5m,30,momentum,short_only
195,-9.807040876759022,-72.22230308895698,-1.0170966949828364,-25.388465046881393,48.717948717948715,-3.6944018940850305,chg_1m,10,momentum,short_only
195,-3.1841159031484323,-33.07340974096543,-1.0685497247766693,-9.164609007797663,47.179487179487175,-1.4403926090008081,chg_5m,30,momentum,long_short
195,-9.535198993993443,-71.16526606537752,-1.070619432493008,-29.425679083320986,52.820512820512825,-3.6924977368161307,chg_1m,10,reversion,long_short
195,-9.413834594540615,-70.68151372875217,-1.1848205915026868,-24.09411416737933,48.717948717948715,-3.8166751683102977,chg_1m,30,reversion,short_only
195,-22.73695118524047,-95.92863433557962,-1.29288343876524,-41.663432151655186,47.179487179487175,-8.258672865707004,chg_5m,5,momentum,short_only
195,-9.985047326307296,-72.89503837731306,-1.3039375270405338,-23.01432204752625,49.743589743589745,-4.163188377212371,chg_30m,20,momentum,short_only
