datetime,weekly_return
2026-07-05,-0.1477164809442123
2026-07-12,0.3119304217307466
2026-07-19,0.22509988147503668
2026-07-26,0.2803800022799048
2026-08-02,0.05656879216323851
2026-08-09,-0.053351297265919584
2026-08-16,0.7011008393782847
2026-08-23,0.026894522721744307
2026-08-30,0.09378643616342597
2026-09-06,0.03450691304775577
